基金代码,基金名称,基金简称,基金类型,最新净值,更新日期,涨跌幅,基金规模
000199,国泰量化策略收益混合A,2025-05-14,1.3974,1.3849,-0.89,2025-05-15 15:00
000200,博时岁岁增利一年持有期债券A,2025-05-14,1.2480,1.2479,-0.01,2025-05-15 15:00
000201,诺安泰鑫一年定期开放债券A,2025-05-09,1.0428,1.0411,-0.17,2025-05-15 15:00
000205,易方达投资级信用债债券A,2025-05-14,1.1582,1.1581,-0.01,2025-05-15 15:00
000206,易方达投资级信用债债券C,2025-05-14,1.1569,1.1568,-0.01,2025-05-15 15:00
000207,建信双债增强债券A,2025-05-14,1.2120,1.2068,-0.43,2025-05-15 15:00
000208,建信双债增强债券C,2025-05-14,1.2040,1.1990,-0.42,2025-05-15 15:00
000209,中信保诚新兴产业混合A,2025-05-14,1.9741,1.9394,-1.76,2025-05-15 15:00
000212,泰信鑫益定期开放A,2025-05-09,1.2784,1.2763,-0.17,2025-05-15 15:00
000213,泰信鑫益定期开放C,2025-05-09,1.2291,1.2270,-0.17,2025-05-15 15:00
000214,广发成长优选混合,2025-05-14,1.3780,1.3689,-0.66,2025-05-15 15:00
000215,广发趋势优选灵活配置混合A,2025-05-14,1.6729,1.6730,0.00,2025-05-15 15:00
000216,华安黄金易ETF联接A,2025-05-14,2.6479,2.5693,-2.97,2025-05-15 15:30
000217,华安黄金易ETF联接C,2025-05-14,2.5860,2.5092,-2.97,2025-05-15 15:30
000218,国泰黄金ETF联接A,2025-05-14,2.7554,2.6736,-2.97,2025-05-15 15:30
000219,博时裕益混合,2025-05-14,2.3960,2.3922,-0.16,2025-05-15 15:00
000222,汇添富年年利定期开放债券C,2025-05-14,1.2748,1.2747,-0.01,2025-05-15 15:00
000220,富国医疗保健行业混合A,2025-05-14,3.0040,3.0108,0.23,2025-05-15 15:00
000227,华安年年红债券A,2025-05-09,1.0440,1.0423,-0.17,2025-05-15 15:00
000235,诺安稳固收益一年定期开放债券A,2025-05-09,1.0005,0.9988,-0.17,2025-05-15 15:00
000221,汇添富年年利定期开放债券A,2025-05-14,1.3350,1.3349,-0.01,2025-05-15 15:00
000239,华安年年盈定开债A,2025-05-09,1.0545,1.0527,-0.17,2025-05-15 15:00
000240,华安年年盈定开债C,2025-05-09,1.0470,1.0452,-0.17,2025-05-15 15:00
000236,工银月月薪定期支付债券A,2025-05-14,1.7570,1.7547,-0.13,2025-05-15 15:00
000241,宝盈核心优势混合C,2025-05-14,0.7013,0.6969,-0.63,2025-05-15 15:00
000242,景顺长城策略精选灵活配置混合A,2025-05-14,2.7510,2.7320,-0.69,2025-05-15 15:00
000244,天弘稳利定期开放A,2025-05-09,1.3560,1.3539,-0.15,2025-05-15 15:00
000245,天弘稳利定期开放B,2025-05-09,1.3269,1.3249,-0.15,2025-05-15 15:00
000248,汇添富中证主要消费ETF联接A,2025-05-14,2.2637,2.2567,-0.31,2025-05-15 15:00
000251,工银金融地产混合A,2025-05-14,2.7740,2.7613,-0.46,2025-05-15 15:00
000252,景顺长城景兴信用纯债债券A,2025-05-14,1.1931,1.1932,0.01,2025-05-15 15:00
000253,景顺长城景兴信用纯债债券C,2025-05-14,1.1826,1.1827,0.01,2025-05-15 15:00
000255,长城增强收益定开债券C,2025-05-14,1.1146,1.1142,-0.03,2025-05-15 15:00
000254,长城增强收益定开债券A,2025-05-14,1.1169,1.1165,-0.03,2025-05-15 15:00
000259,农银区间收益混合,2025-05-14,4.3713,4.3614,-0.23,2025-05-15 15:00
000263,工银信息产业混合A,2025-05-14,2.9450,2.9220,-0.78,2025-05-15 15:00
000265,易方达恒久添利1年定开债A,2025-05-14,1.0377,1.0378,0.01,2025-05-15 15:00
000264,博时内需增长混合A,2025-05-14,0.8680,0.8678,-0.03,2025-05-15 15:00
000266,易方达恒久添利1年定开债C,2025-05-14,1.0332,1.0333,0.01,2025-05-15 15:00
000267,广发集利一年定开债A,2025-05-09,1.0990,1.0973,-0.15,2025-05-15 15:00
000268,广发集利一年定开债C,2025-05-09,1.0960,1.0943,-0.15,2025-05-15 15:00
000272,中邮定开债券C,2025-05-09,1.1320,1.1303,-0.15,2025-05-15 15:00
000270,建信灵活配置混合A,2025-05-14,1.3434,1.3416,-0.13,2025-05-15 15:00
000271,中邮定开债券A,2025-05-09,1.1420,1.1402,-0.15,2025-05-15 15:00
000273,华润元大安鑫灵活配置混合A,2025-05-14,1.6629,1.6481,-0.89,2025-05-15 15:00
000277,博时双月薪定期支付债券,2025-05-09,1.0062,1.0046,-0.15,2025-05-15 15:00
000279,华商红利优选混合,2025-05-14,0.7120,0.7119,-0.01,2025-05-15 15:00
000286,银华信用季季红债券A,2025-05-14,1.0584,1.0582,-0.02,2025-05-15 15:00
000289,鹏华丰泰定开债A,2025-05-14,1.0953,1.0954,0.01,2025-05-15 15:00
000294,华安生态优先混合A,2025-05-14,2.3490,2.3972,2.05,2025-05-15 15:00
000295,鹏华丰实定期开放债券A,2025-05-14,1.1042,1.1043,0.01,2025-05-15 15:00
000296,鹏华丰实定期开放债券B,2025-05-14,1.1202,1.1203,0.01,2025-05-15 15:00
000297,鹏华可转债债券A,2025-05-14,1.4259,1.4074,-1.29,2025-05-15 15:00
000298,中海纯债债券A,2025-05-14,1.1600,1.1601,0.01,2025-05-15 15:00
000299,中海纯债债券C,2025-05-14,1.1400,1.1401,0.01,2025-05-15 15:00
000306,天弘弘利债券A,2025-05-14,1.1270,1.1271,0.01,2025-05-15 15:00
000305,中银中高等级债券A,2025-05-14,1.1199,1.1200,0.01,2025-05-15 15:00
000307,易方达黄金ETF联接A,2025-05-14,2.5161,2.4414,-2.97,2025-05-15 15:30
000308,建信创新中国混合,2025-05-14,4.6490,4.5762,-1.57,2025-05-15 15:00
000309,大摩品质生活精选股票A,2025-05-14,3.1550,3.1347,-0.64,2025-05-15 15:00
000311,景顺长城沪深300指数增强A,2025-05-14,2.2050,2.1849,-0.91,2025-05-15 15:00
